"Time","Frequency (Hz)","Level (dBµV)","Level_1 (dBµV)","Level_2 (dBµV)","Level_3 (dBµV)","Value Count","File Info"
"10/12/2021  15:20:00.000","  2344950000","  62.1","  10.8","  29.4","  79.0","54",
"10/12/2021  15:20:00.000","  2345000000","  62.1","  10.9","  29.1","  79.2","54",
"10/12/2021  15:20:00.000","  2345050000","  62.1","  11.0","  29.1","  79.4","54",
"10/12/2021  15:20:00.000","  2345100000","  62.3","  11.0","  28.8","  78.0","54",
"10/12/2021  15:20:00.000","  2345150000","  62.5","  10.9","  28.0","  77.5","54",
"10/12/2021  15:20:00.000","  2345200000","  62.5","  10.9","  29.5","  79.6","54",
"10/12/2021  15:20:00.000","  2345250000","  62.6","  11.3","  29.4","  79.8","54",
"10/12/2021  15:20:00.000","  2345300000","  63.9","  11.8","  28.4","  78.3","54",
"10/12/2021  15:20:00.000","  2345350000","  64.4","  12.3","  26.9","  78.8","54",
"10/12/2021  15:20:00.000","  2345400000","  64.2","  12.1","  27.8","  78.8","54",
"10/12/2021  15:20:00.000","  2345450000","  63.7","  12.0","  28.9","  78.8","54",
"10/12/2021  15:20:00.000","  2345500000","  63.6","  11.7","  29.2","  78.5","54",
"10/12/2021  15:20:00.000","  2345550000","  63.5","  11.4","  28.4","  78.2","54",
"10/12/2021  15:20:00.000","  2345600000","  63.3","  11.3","  28.0","  78.0","54",
"10/12/2021  15:20:00.000","  2345650000","  63.3","  11.3","  28.3","  78.8","54",
"10/12/2021  15:20:00.000","  2345700000","  63.1","  11.1","  28.9","  77.8","54",
"10/12/2021  15:20:00.000","  2345750000","  63.1","  10.8","  30.3","  76.9","54",
"10/12/2021  15:20:00.000","  2345800000","  63.3","  10.9","  30.9","  76.2","54",
"10/12/2021  15:20:00.000","  2345850000","  63.1","  10.8","  31.4","  76.2","54",
"10/12/2021  15:20:00.000","  2345900000","  62.7","  10.6","  30.0","  76.9","54",
"10/12/2021  15:20:00.000","  2345950000","  62.5","  10.6","  31.0","  77.2","54",
"10/12/2021  15:20:00.000","  2346000000","  62.7","  10.7","  31.3","  77.3","54",
"10/12/2021  15:20:00.000","  2346050000","  62.6","  10.7","  29.5","  75.4","54",
"10/12/2021  15:20:00.000","  2346100000","  62.3","  10.8","  27.4","  74.6","54",
"10/12/2021  15:20:00.000","  2346150000","  62.4","  10.8","  28.9","  74.6","54",
"10/12/2021  15:20:00.000","  2346200000","  62.3","  10.9","  30.9","  74.6","54",
"10/12/2021  15:20:00.000","  2346250000","  62.4","  10.9","  30.9","  74.2","54",
"10/12/2021  15:20:00.000","  2346300000","  62.3","  10.7","  30.2","  73.6","54",
"10/12/2021  15:20:00.000","  2346350000","  62.3","  10.7","  30.8","  74.4","54",
"10/12/2021  15:20:00.000","  2346400000","  62.4","  10.3","  30.7","  73.9","54",
"10/12/2021  15:20:00.000","  2346450000","  62.4","  10.3","  29.2","  73.8","54",
"10/12/2021  15:20:00.000","  2346500000","  62.3","  10.5","  28.8","  74.9","54",
"10/12/2021  15:20:00.000","  2346550000","  62.5","  10.5","  31.5","  75.7","54",
"10/12/2021  15:20:00.000","  2346600000","  62.4","  10.6","  30.7","  76.0","54",
"10/12/2021  15:20:00.000","  2346650000","  62.3","  10.7","  29.5","  75.1","54",
"10/12/2021  15:20:00.000","  2346700000","  62.5","  10.4","  30.9","  75.0","54",
"10/12/2021  15:20:00.000","  2346750000","  63.0","  10.4","  29.3","  76.0","54",
"10/12/2021  15:20:00.000","  2346800000","  63.0","  10.5","  27.8","  78.0","54",
"10/12/2021  15:20:00.000","  2346850000","  62.9","  10.5","  29.8","  77.8","54",
"10/12/2021  15:20:00.000","  2346900000","  63.1","  10.5","  30.2","  79.1","54",
"10/12/2021  15:20:00.000","  2346950000","  62.9","  10.4","  30.7","  80.6","54",
"10/12/2021  15:20:00.000","  2347000000","  62.9","  10.5","  29.7","  80.6","54",
"10/12/2021  15:20:00.000","  2347050000","  63.0","  10.4","  30.8","  79.6","54",
"10/12/2021  15:20:00.000","  2347100000","  63.0","  10.3","  31.5","  78.2","54",
"10/12/2021  15:20:00.000","  2347150000","  62.6","  10.3","  29.9","  77.8","54",
"10/12/2021  15:20:00.000","  2347200000","  62.5","  10.3","  28.1","  77.7","54",
"10/12/2021  15:20:00.000","  2347250000","  62.8","  10.3","  27.6","  79.1","54",
"10/12/2021  15:20:00.000","  2347300000","  62.7","  10.2","  29.8","  79.6","54",
"10/12/2021  15:20:00.000","  2347350000","  62.8","  10.2","  31.4","  79.0","54",
"10/12/2021  15:20:00.000","  2347400000","  62.6","  10.4","  30.5","  78.4","54",
"10/12/2021  15:20:00.000","  2347450000","  62.7","  10.5","  29.0","  78.0","54",
"10/12/2021  15:20:00.000","  2347500000","  62.5","  10.3","  30.7","  77.9","54",
"10/12/2021  15:20:00.000","  2347550000","  62.5","  10.2","  30.6","  78.2","54",
"10/12/2021  15:20:00.000","  2347600000","  62.3","  10.2","  29.9","  78.5","54",
"10/12/2021  15:20:00.000","  2347650000","  62.4","  10.2","  30.8","  77.4","54",
"10/12/2021  15:20:00.000","  2347700000","  62.4","  10.0","  31.2","  77.7","54",
"10/12/2021  15:20:00.000","  2347750000","  62.4","  10.0","  29.9","  78.3","54",
"10/12/2021  15:20:00.000","  2347800000","  62.6","  10.0","  28.4","  76.9","54",
"10/12/2021  15:20:00.000","  2347850000","  62.4","  10.1","  28.3","  76.7","54",
"10/12/2021  15:20:00.000","  2347900000","  62.3","  10.3","  28.2","  77.4","54",
"10/12/2021  15:20:00.000","  2347950000","  62.5","  10.2","  28.6","  77.2","54",
"10/12/2021  15:20:00.000","  2348000000","  62.5","  10.3","  28.8","  77.8","54",
"10/12/2021  15:20:00.000","  2348050000","  62.2","  10.3","  28.8","  77.8","54",
"10/12/2021  15:20:00.000","  2348100000","  62.0","  10.2","  29.2","  76.9","54",
"10/12/2021  15:20:00.000","  2348150000","  62.1","  10.2","  30.0","  76.6","54",
"10/12/2021  15:20:00.000","  2348200000","  62.0","  10.2","  30.1","  77.8","54",
"10/12/2021  15:20:00.000","  2348250000","  62.0","  10.0","  30.1","  79.0","54",
"10/12/2021  15:20:00.000","  2348300000","  61.8","  10.1","  28.5","  77.8","54",
"10/12/2021  15:20:00.000","  2348350000","  62.0","  10.0","  31.6","  77.7","54",
"10/12/2021  15:20:00.000","  2348400000","  62.0","  10.0","  31.6","  77.3","54",
"10/12/2021  15:20:00.000","  2348450000","  62.1","  10.2","  30.7","  77.5","54",
"10/12/2021  15:20:00.000","  2348500000","  62.2","  10.3","  29.8","  77.6","54",
"10/12/2021  15:20:00.000","  2348550000","  62.0","  10.1","  29.0","  76.7","54",
"10/12/2021  15:20:00.000","  2348600000","  61.9","  10.1","  28.2","  77.1","54",
"10/12/2021  15:20:00.000","  2348650000","  62.0","  10.1","  28.0","  77.5","54",
"10/12/2021  15:20:00.000","  2348700000","  61.8","  10.3","  26.8","  77.1","54",
"10/12/2021  15:20:00.000","  2348750000","  61.9","  10.2","  29.0","  77.9","54",
"10/12/2021  15:20:00.000","  2348800000","  62.2","  10.1","  30.5","  77.9","54",
"10/12/2021  15:20:00.000","  2348850000","  62.1","  10.2","  28.2","  77.3","54",
"10/12/2021  15:20:00.000","  2348900000","  61.8","   9.9","  29.8","  74.8","54",
"10/12/2021  15:20:00.000","  2348950000","  61.3","   9.8","  29.0","  71.4","54",
"10/12/2021  15:20:00.000","  2349000000","  61.2","   9.8","  31.0","  70.9","54",
"10/12/2021  15:20:00.000","  2349050000","  61.2","  10.1","  29.5","  71.5","54",
"10/12/2021  15:20:00.000","  2349100000","  61.3","  10.1","  28.7","  71.0","54",
"10/12/2021  15:20:00.000","  2349150000","  61.3","   9.9","  29.2","  71.0","54",
"10/12/2021  15:20:00.000","  2349200000","  61.0","   9.8","  30.9","  71.0","54",
"10/12/2021  15:20:00.000","  2349250000","  61.1","  10.0","  30.1","  71.1","54",
"10/12/2021  15:20:00.000","  2349300000","  61.2","  10.0","  29.7","  69.5","54",
"10/12/2021  15:20:00.000","  2349350000","  61.0","  10.0","  28.9","  69.0","54",
"10/12/2021  15:20:00.000","  2349400000","  61.0","   9.9","  28.5","  69.4","54",
"10/12/2021  15:20:00.000","  2349450000","  61.1","  10.1","  28.5","  71.6","54",
"10/12/2021  15:20:00.000","  2349500000","  61.4","  10.2","  29.1","  74.4","54",
"10/12/2021  15:20:00.000","  2349550000","  62.0","  10.3","  30.8","  76.2","54",
"10/12/2021  15:20:00.000","  2349600000","  62.8","  10.8","  30.3","  74.8","54",
"10/12/2021  15:20:00.000","  2349650000","  63.3","  11.2","  29.2","  76.0","54",
"10/12/2021  15:20:00.000","  2349700000","  63.7","  11.5","  29.5","  77.4","54",
"10/12/2021  15:20:00.000","  2349750000","  63.9","  11.5","  30.3","  78.2","54",
"10/12/2021  15:20:00.000","  2349800000","  64.2","  11.5","  29.1","  77.3","54",
"10/12/2021  15:20:00.000","  2349850000","  64.1","  11.7","  28.5","  77.3","54",
"10/12/2021  15:20:00.000","  2349900000","  63.9","  11.6","  29.3","  78.0","54",
"10/12/2021  15:20:00.000","  2349950000","  63.4","  11.2","  29.9","  77.1","54",
"10/12/2021  15:20:00.000","  2350000000","  62.8","  11.0","  29.7","  77.2","54",
"10/12/2021  15:20:00.000","  2350050000","  62.8","  11.0","  30.8","  77.3","54",
"10/12/2021  15:20:00.000","  2350100000","  62.9","  11.0","  31.6","  78.3","54",
"10/12/2021  15:20:00.000","  2350150000","  62.9","  11.1","  30.6","  78.3","54",
"10/12/2021  15:20:00.000","  2350200000","  62.7","  11.1","  29.5","  77.6","54",
"10/12/2021  15:20:00.000","  2350250000","  62.8","  10.8","  30.0","  77.0","54",
"10/12/2021  15:20:00.000","  2350300000","  62.7","  10.9","  29.7","  76.9","54",
"10/12/2021  15:20:00.000","  2350350000","  62.6","  10.8","  29.3","  75.7","54",
"10/12/2021  15:20:00.000","  2350400000","  62.4","  10.6","  30.6","  74.0","54",
"10/12/2021  15:20:00.000","  2350450000","  61.9","  10.5","  30.5","  73.9","54",
"10/12/2021  14:55:00.000","  2350500000","  62.7","  12.0","  28.0","  79.4","54",
"10/12/2021  15:35:00.000","  2350550000","  63.4","-1e+040","  63.4","  63.4","1",
"10/12/2021  15:35:00.000","  2350600000","  63.9","-1e+040","  63.9","  63.9","1",
"10/12/2021  15:35:00.000","  2350650000","  64.1","-1e+040","  64.1","  64.1","1",
"10/12/2021  15:35:00.000","  2350700000","  63.7","-1e+040","  63.7","  63.7","1",
"10/12/2021  15:35:00.000","  2350750000","  63.1","-1e+040","  63.1","  63.1","1",
"10/12/2021  15:35:00.000","  2350800000","  62.7","-1e+040","  62.7","  62.7","1",
"10/12/2021  15:35:00.000","  2350850000","  63.5","-1e+040","  63.5","  63.5","1",
"10/12/2021  15:35:00.000","  2350900000","  64.1","-1e+040","  64.1","  64.1","1",
"10/12/2021  15:35:00.000","  2350950000","  63.7","-1e+040","  63.7","  63.7","1",
"10/12/2021  15:35:00.000","  2351000000","  63.3","-1e+040","  63.3","  63.3","1",
"10/12/2021  15:35:00.000","  2351050000","  63.4","-1e+040","  63.4","  63.4","1",
"10/12/2021  15:35:00.000","  2351100000","  62.3","-1e+040","  62.3","  62.3","1",
"10/12/2021  15:35:00.000","  2351150000","  63.6","-1e+040","  63.6","  63.6","1",
"10/12/2021  15:35:00.000","  2351200000","  63.6","-1e+040","  63.6","  63.6","1",
"10/12/2021  15:35:00.000","  2351250000","  63.8","-1e+040","  63.8","  63.8","1",
"10/12/2021  15:35:00.000","  2351300000","  63.6","-1e+040","  63.6","  63.6","1",
"10/12/2021  15:35:00.000","  2351350000","  63.4","-1e+040","  63.4","  63.4","1",
"10/12/2021  15:35:00.000","  2351400000","  63.1","-1e+040","  63.1","  63.1","1",
"10/12/2021  15:35:00.000","  2351450000","  63.7","-1e+040","  63.7","  63.7","1",
"10/12/2021  15:35:00.000","  2351500000","  64.3","-1e+040","  64.3","  64.3","1",
"10/12/2021  15:35:00.000","  2351550000","  63.3","-1e+040","  63.3","  63.3","1",
"10/12/2021  15:35:00.000","  2351600000","  64.1","-1e+040","  64.1","  64.1","1",
"10/12/2021  15:35:00.000","  2351650000","  63.9","-1e+040","  63.9","  63.9","1",
"10/12/2021  15:35:00.000","  2351700000","  63.1","-1e+040","  63.1","  63.1","1",
"10/12/2021  15:35:00.000","  2351750000","  63.4","-1e+040","  63.4","  63.4","1",
"10/12/2021  15:35:00.000","  2351800000","  64.0","-1e+040","  64.0","  64.0","1",
"10/12/2021  15:35:00.000","  2351850000","  64.0","-1e+040","  64.0","  64.0","1",
"10/12/2021  15:35:00.000","  2351900000","  63.6","-1e+040","  63.6","  63.6","1",
"10/12/2021  15:35:00.000","  2351950000","  63.3","-1e+040","  63.3","  63.3","1",
"10/12/2021  15:35:00.000","  2352000000","  62.5","-1e+040","  62.5","  62.5","1",
"10/12/2021  15:35:00.000","  2352050000","  62.5","-1e+040","  62.5","  62.5","1",
"10/12/2021  15:35:00.000","  2352100000","  62.7","-1e+040","  62.7","  62.7","1",
"10/12/2021  15:35:00.000","  2352150000","  64.0","-1e+040","  64.0","  64.0","1",
"10/12/2021  15:35:00.000","  2352200000","  63.6","-1e+040","  63.6","  63.6","1",
"10/12/2021  15:35:00.000","  2352250000","  63.2","-1e+040","  63.2","  63.2","1",
"10/12/2021  15:35:00.000","  2352300000","  63.3","-1e+040","  63.3","  63.3","1",
"10/12/2021  15:35:00.000","  2352350000","  63.2","-1e+040","  63.2","  63.2","1",
"10/12/2021  15:35:00.000","  2352400000","  63.7","-1e+040","  63.7","  63.7","1",
"10/12/2021  15:35:00.000","  2352450000","  63.8","-1e+040","  63.8","  63.8","1",
"10/12/2021  15:35:00.000","  2352500000","  63.4","-1e+040","  63.4","  63.4","1",
"10/12/2021  15:35:00.000","  2352550000","  64.0","-1e+040","  64.0","  64.0","1",
"10/12/2021  15:35:00.000","  2352600000","  64.6","-1e+040","  64.6","  64.6","1",
"10/12/2021  15:35:00.000","  2352650000","  65.4","-1e+040","  65.4","  65.4","1",
"10/12/2021  15:35:00.000","  2352700000","  65.6","-1e+040","  65.6","  65.6","1",
"10/12/2021  15:35:00.000","  2352750000","  66.2","-1e+040","  66.2","  66.2","1",
"10/12/2021  15:35:00.000","  2352800000","  65.7","-1e+040","  65.7","  65.7","1",
"10/12/2021  15:35:00.000","  2352850000","  65.7","-1e+040","  65.7","  65.7","1",
"10/12/2021  15:35:00.000","  2352900000","  65.6","-1e+040","  65.6","  65.6","1",
"10/12/2021  15:35:00.000","  2352950000","  64.6","-1e+040","  64.6","  64.6","1",
"10/12/2021  15:35:00.000","  2353000000","  64.1","-1e+040","  64.1","  64.1","1",
"10/12/2021  15:35:00.000","  2353050000","  64.5","-1e+040","  64.5","  64.5","1",
"10/12/2021  15:35:00.000","  2353100000","  64.6","-1e+040","  64.6","  64.6","1",
"10/12/2021  15:35:00.000","  2353150000","  64.9","-1e+040","  64.9","  64.9","1",
"10/12/2021  15:35:00.000","  2353200000","  64.6","-1e+040","  64.6","  64.6","1",
"10/12/2021  15:35:00.000","  2353250000","  64.0","-1e+040","  64.0","  64.0","1",
"10/12/2021  15:35:00.000","  2353300000","  65.4","-1e+040","  65.4","  65.4","1",
"10/12/2021  15:35:00.000","  2353350000","  65.3","-1e+040","  65.3","  65.3","1",
"10/12/2021  15:35:00.000","  2353400000","  64.7","-1e+040","  64.7","  64.7","1",
"10/12/2021  15:35:00.000","  2353450000","  64.1","-1e+040","  64.1","  64.1","1",
"10/12/2021  15:35:00.000","  2353500000","  65.0","-1e+040","  65.0","  65.0","1",
"10/12/2021  15:35:00.000","  2353550000","  64.4","-1e+040","  64.4","  64.4","1",
"10/12/2021  15:35:00.000","  2353600000","  63.6","-1e+040","  63.6","  63.6","1",
"10/12/2021  15:35:00.000","  2353650000","  64.0","-1e+040","  64.0","  64.0","1",
"10/12/2021  15:35:00.000","  2353700000","  65.1","-1e+040","  65.1","  65.1","1",
"10/12/2021  15:35:00.000","  2353750000","  65.5","-1e+040","  65.5","  65.5","1",
"10/12/2021  15:35:00.000","  2353800000","  64.8","-1e+040","  64.8","  64.8","1",
"10/12/2021  15:35:00.000","  2353850000","  65.4","-1e+040","  65.4","  65.4","1",
"10/12/2021  15:35:00.000","  2353900000","  64.7","-1e+040","  64.7","  64.7","1",
"10/12/2021  15:35:00.000","  2353950000","  64.7","-1e+040","  64.7","  64.7","1",
"10/12/2021  15:35:00.000","  2354000000","  64.7","-1e+040","  64.7","  64.7","1",
"10/12/2021  15:35:00.000","  2354050000","  64.0","-1e+040","  64.0","  64.0","1",
"10/12/2021  15:35:00.000","  2354100000","  63.8","-1e+040","  63.8","  63.8","1",
"10/12/2021  15:35:00.000","  2354150000","  62.4","-1e+040","  62.4","  62.4","1",
"10/12/2021  15:35:00.000","  2354200000","  63.4","-1e+040","  63.4","  63.4","1",
"10/12/2021  15:35:00.000","  2354250000","  64.7","-1e+040","  64.7","  64.7","1",
"10/12/2021  15:35:00.000","  2354300000","  65.3","-1e+040","  65.3","  65.3","1",
"10/12/2021  15:35:00.000","  2354350000","  66.2","-1e+040","  66.2","  66.2","1",
"10/12/2021  15:35:00.000","  2354400000","  65.7","-1e+040","  65.7","  65.7","1",
"10/12/2021  15:35:00.000","  2354450000","  64.3","-1e+040","  64.3","  64.3","1",
"10/12/2021  15:35:00.000","  2354500000","  63.6","-1e+040","  63.6","  63.6","1",
"10/12/2021  15:35:00.000","  2354550000","  64.0","-1e+040","  64.0","  64.0","1",
"10/12/2021  15:35:00.000","  2354600000","  63.8","-1e+040","  63.8","  63.8","1",
"10/12/2021  15:35:00.000","  2354650000","  63.6","-1e+040","  63.6","  63.6","1",
"10/12/2021  15:35:00.000","  2354700000","  63.4","-1e+040","  63.4","  63.4","1",
"10/12/2021  15:35:00.000","  2354750000","  63.8","-1e+040","  63.8","  63.8","1",
"10/12/2021  15:35:00.000","  2354800000","  64.2","-1e+040","  64.2","  64.2","1",
"10/12/2021  15:35:00.000","  2354850000","  63.2","-1e+040","  63.2","  63.2","1",
"10/12/2021  15:35:00.000","  2354900000","  62.8","-1e+040","  62.8","  62.8","1",
"10/12/2021  15:35:00.000","  2354950000","  63.1","-1e+040","  63.1","  63.1","1",
"10/12/2021  15:35:00.000","  2355000000","  63.6","-1e+040","  63.6","  63.6","1",
"10/12/2021  15:35:00.000","  2355050000","  63.4","-1e+040","  63.4","  63.4","1",
"10/12/2021  15:35:00.000","  2355100000","  63.1","-1e+040","  63.1","  63.1","1",
"10/12/2021  15:35:00.000","  2355150000","  63.4","-1e+040","  63.4","  63.4","1",
"10/12/2021  15:35:00.000","  2355200000","  63.4","-1e+040","  63.4","  63.4","1",
"10/12/2021  15:35:00.000","  2355250000","  63.8","-1e+040","  63.8","  63.8","1",
"10/12/2021  15:35:00.000","  2355300000","  63.8","-1e+040","  63.8","  63.8","1",
"10/12/2021  15:35:00.000","  2355350000","  63.6","-1e+040","  63.6","  63.6","1",
"10/12/2021  15:35:00.000","  2355400000","  63.6","-1e+040","  63.6","  63.6","1",
"10/12/2021  15:35:00.000","  2355450000","  63.9","-1e+040","  63.9","  63.9","1",
"10/12/2021  15:35:00.000","  2355500000","  64.8","-1e+040","  64.8","  64.8","1",
"10/12/2021  15:35:00.000","  2355550000","  65.0","-1e+040","  65.0","  65.0","1",
"10/12/2021  15:35:00.000","  2355600000","  63.6","-1e+040","  63.6","  63.6","1",
"10/12/2021  15:35:00.000","  2355650000","  63.7","-1e+040","  63.7","  63.7","1",
"10/12/2021  15:35:00.000","  2355700000","  65.0","-1e+040","  65.0","  65.0","1",
"10/12/2021  15:35:00.000","  2355750000","  64.5","-1e+040","  64.5","  64.5","1",
"10/12/2021  15:35:00.000","  2355800000","  62.9","-1e+040","  62.9","  62.9","1",
"10/12/2021  15:35:00.000","  2355850000","  64.8","-1e+040","  64.8","  64.8","1",
"10/12/2021  15:35:00.000","  2355900000","  65.2","-1e+040","  65.2","  65.2","1",
"10/12/2021  15:35:00.000","  2355950000","  64.4","-1e+040","  64.4","  64.4","1",
"10/12/2021  15:35:00.000","  2356000000","  65.0","-1e+040","  65.0","  65.0","1",
"10/12/2021  15:35:00.000","  2356050000","  66.1","-1e+040","  66.1","  66.1","1",
"10/12/2021  15:35:00.000","  2356100000","  65.9","-1e+040","  65.9","  65.9","1",
"10/12/2021  15:35:00.000","  2356150000","  65.6","-1e+040","  65.6","  65.6","1",
"10/12/2021  15:35:00.000","  2356200000","  65.4","-1e+040","  65.4","  65.4","1",
"10/12/2021  15:35:00.000","  2356250000","  65.6","-1e+040","  65.6","  65.6","1",
"10/12/2021  15:35:00.000","  2356300000","  65.8","-1e+040","  65.8","  65.8","1",
"10/12/2021  15:35:00.000","  2356350000","  65.2","-1e+040","  65.2","  65.2","1",
"10/12/2021  15:35:00.000","  2356400000","  65.4","-1e+040","  65.4","  65.4","1",
"10/12/2021  15:35:00.000","  2356450000","  65.9","-1e+040","  65.9","  65.9","1",
"10/12/2021  15:35:00.000","  2356500000","  65.7","-1e+040","  65.7","  65.7","1",
"10/12/2021  15:35:00.000","  2356550000","  65.1","-1e+040","  65.1","  65.1","1",
"10/12/2021  15:35:00.000","  2356600000","  65.0","-1e+040","  65.0","  65.0","1",
"10/12/2021  15:35:00.000","  2356650000","  65.2","-1e+040","  65.2","  65.2","1",
"10/12/2021  15:35:00.000","  2356700000","  64.0","-1e+040","  64.0","  64.0","1",
"10/12/2021  15:35:00.000","  2356750000","  63.6","-1e+040","  63.6","  63.6","1",
"10/12/2021  15:35:00.000","  2356800000","  64.5","-1e+040","  64.5","  64.5","1",
"10/12/2021  15:35:00.000","  2356850000","  66.1","-1e+040","  66.1","  66.1","1",
"10/12/2021  15:35:00.000","  2356900000","  66.4","-1e+040","  66.4","  66.4","1",
"10/12/2021  15:35:00.000","  2356950000","  64.8","-1e+040","  64.8","  64.8","1",
"10/12/2021  15:35:00.000","  2357000000","  64.6","-1e+040","  64.6","  64.6","1",
"10/12/2021  15:35:00.000","  2357050000","  65.2","-1e+040","  65.2","  65.2","1",
"10/12/2021  15:35:00.000","  2357100000","  66.0","-1e+040","  66.0","  66.0","1",
"10/12/2021  15:35:00.000","  2357150000","  65.2","-1e+040","  65.2","  65.2","1",
"10/12/2021  15:35:00.000","  2357200000","  64.6","-1e+040","  64.6","  64.6","1",
"10/12/2021  15:35:00.000","  2357250000","  65.0","-1e+040","  65.0","  65.0","1",
"10/12/2021  15:35:00.000","  2357300000","  64.3","-1e+040","  64.3","  64.3","1",
"10/12/2021  15:35:00.000","  2357350000","  64.9","-1e+040","  64.9","  64.9","1",
"10/12/2021  15:35:00.000","  2357400000","  65.3","-1e+040","  65.3","  65.3","1",
"10/12/2021  15:35:00.000","  2357450000","  66.1","-1e+040","  66.1","  66.1","1",
"10/12/2021  15:35:00.000","  2357500000","  66.0","-1e+040","  66.0","  66.0","1",
"10/12/2021  15:35:00.000","  2357550000","  65.7","-1e+040","  65.7","  65.7","1",
"10/12/2021  15:35:00.000","  2357600000","  65.6","-1e+040","  65.6","  65.6","1",
"10/12/2021  15:35:00.000","  2357650000","  65.2","-1e+040","  65.2","  65.2","1",
"10/12/2021  15:35:00.000","  2357700000","  64.8","-1e+040","  64.8","  64.8","1",
"10/12/2021  15:35:00.000","  2357750000","  64.7","-1e+040","  64.7","  64.7","1",
"10/12/2021  15:35:00.000","  2357800000","  65.5","-1e+040","  65.5","  65.5","1",
"10/12/2021  15:35:00.000","  2357850000","  64.9","-1e+040","  64.9","  64.9","1",
"10/12/2021  15:35:00.000","  2357900000","  65.5","-1e+040","  65.5","  65.5","1",
"10/12/2021  15:35:00.000","  2357950000","  65.2","-1e+040","  65.2","  65.2","1",
"10/12/2021  15:35:00.000","  2358000000","  65.5","-1e+040","  65.5","  65.5","1",
"10/12/2021  15:35:00.000","  2358050000","  65.3","-1e+040","  65.3","  65.3","1",
"10/12/2021  15:35:00.000","  2358100000","  63.4","-1e+040","  63.4","  63.4","1",
"10/12/2021  15:35:00.000","  2358150000","  64.1","-1e+040","  64.1","  64.1","1",
"10/12/2021  15:35:00.000","  2358200000","  64.5","-1e+040","  64.5","  64.5","1",
"10/12/2021  15:35:00.000","  2358250000","  65.4","-1e+040","  65.4","  65.4","1",
"10/12/2021  15:35:00.000","  2358300000","  65.0","-1e+040","  65.0","  65.0","1",
"10/12/2021  15:35:00.000","  2358350000","  63.9","-1e+040","  63.9","  63.9","1",
"10/12/2021  15:35:00.000","  2358400000","  62.4","-1e+040","  62.4","  62.4","1",
"10/12/2021  15:35:00.000","  2358450000","  63.5","-1e+040","  63.5","  63.5","1",
"10/12/2021  15:35:00.000","  2358500000","  63.7","-1e+040","  63.7","  63.7","1",
"10/12/2021  15:35:00.000","  2358550000","  63.3","-1e+040","  63.3","  63.3","1",
"10/12/2021  15:35:00.000","  2358600000","  61.8","-1e+040","  61.8","  61.8","1",
"10/12/2021  15:35:00.000","  2358650000","  62.0","-1e+040","  62.0","  62.0","1",
"10/12/2021  15:35:00.000","  2358700000","  62.3","-1e+040","  62.3","  62.3","1",
"10/12/2021  15:35:00.000","  2358750000","  63.9","-1e+040","  63.9","  63.9","1",
"10/12/2021  15:35:00.000","  2358800000","  64.7","-1e+040","  64.7","  64.7","1",
"10/12/2021  15:35:00.000","  2358850000","  65.5","-1e+040","  65.5","  65.5","1",
"10/12/2021  15:35:00.000","  2358900000","  64.8","-1e+040","  64.8","  64.8","1",
"10/12/2021  15:35:00.000","  2358950000","  63.5","-1e+040","  63.5","  63.5","1",
"10/12/2021  15:35:00.000","  2359000000","  61.8","-1e+040","  61.8","  61.8","1",
"10/12/2021  15:35:00.000","  2359050000","  57.6","-1e+040","  57.6","  57.6","1",
"10/12/2021  15:20:00.000","  2359100000","  52.8","   6.6","  32.3","  61.3","54",
"10/12/2021  15:35:00.000","  2359150000","  53.8","-1e+040","  53.8","  53.8","1",
"10/12/2021  15:35:00.000","  2359200000","  53.8","-1e+040","  53.8","  53.8","1",
"10/12/2021  15:35:00.000","  2359250000","  52.6","-1e+040","  52.6","  52.6","1",
"10/12/2021  15:35:00.000","  2359300000","  52.5","-1e+040","  52.5","  52.5","1",
"10/12/2021  15:35:00.000","  2359350000","  52.5","-1e+040","  52.5","  52.5","1",
"10/12/2021  15:35:00.000","  2359400000","  52.5","-1e+040","  52.5","  52.5","1",
"10/12/2021  15:20:00.000","  2359450000","  51.8","   5.8","  33.4","  60.0","54",
"10/12/2021  15:35:00.000","  2359500000","  52.6","-1e+040","  52.6","  52.6","1",
"10/12/2021  15:35:00.000","  2359550000","  53.7","-1e+040","  53.7","  53.7","1",
"10/12/2021  15:35:00.000","  2359600000","  53.9","-1e+040","  53.9","  53.9","1",
"10/12/2021  15:35:00.000","  2359650000","  53.4","-1e+040","  53.4","  53.4","1",
"10/12/2021  15:35:00.000","  2359700000","  52.8","-1e+040","  52.8","  52.8","1",
"10/12/2021  15:20:00.000","  2359750000","  51.8","   6.0","  34.1","  60.5","54",
"10/12/2021  15:20:00.000","  2359800000","  51.8","   6.0","  35.7","  60.7","54",
"10/12/2021  15:20:00.000","  2359850000","  53.3","   6.3","  35.3","  61.9","54",
"10/12/2021  15:35:00.000","  2359900000","  57.4","-1e+040","  57.4","  57.4","1",
"10/12/2021  15:35:00.000","  2359950000","  60.0","-1e+040","  60.0","  60.0","1",
"10/12/2021  15:35:00.000","  2360000000","  61.1","-1e+040","  61.1","  61.1","1",
"10/12/2021  15:35:00.000","  2360050000","  60.6","-1e+040","  60.6","  60.6","1",
"10/12/2021  15:35:00.000","  2360100000","  59.7","-1e+040","  59.7","  59.7","1",
"10/12/2021  15:35:00.000","  2360150000","  59.3","-1e+040","  59.3","  59.3","1",
